id,department,ageAtHire,hireYear,tenure,reason,gender,gradeAtHire,current
GCR3183,Administrative,23,1996,0,resigned,M,3,FALSE
GCR3184,Administrative,39,2011,2,resigned,M,1,FALSE
GCR3185,Administrative,51,2000,17,retired,F,1,FALSE
GCR3186,Administrative,24,2006,7,resigned,F,3,FALSE
GCR3187,Administrative,21,1981,8,resigned,F,2,FALSE
GCR3188,Operational,40,1982,1,resigned,M,3,FALSE
GCR3189,Administrative,31,2015,0,resigned,F,2,FALSE
GCR3190,Administrative,20,1987,13,terminated,F,1,FALSE
GCR3191,Administrative,55,1991,0,resigned,F,4,FALSE
GCR3192,Administrative,40,2006,1,resigned,F,2,FALSE
GCR3193,Administrative,44,1991,12,terminated,F,2,FALSE
GCR3194,Administrative,50,1998,0,resigned,M,2,FALSE
GCR3195,Operational,19,2005,13,NA,F,1,TRUE
GCR3196,Administrative,58,1988,1,resigned,M,5,FALSE
GCR3197,Operational,53,2001,9,retired,M,3,FALSE
GCR3198,Administrative,49,1984,7,terminated,F,3,FALSE
GCR3199,Operational,38,1986,32,NA,M,2,TRUE
GCR3200,Operational,29,2012,4,resigned,M,3,FALSE
GCR3201,Administrative,21,2011,2,resigned,M,1,FALSE
GCR3202,Administrative,30,1984,9,resigned,F,2,FALSE
GCR3203,Operational,49,1989,2,resigned,M,2,FALSE
GCR3204,Administrative,49,2008,10,NA,F,3,TRUE
GCR3205,Administrative,25,2005,0,resigned,F,1,FALSE
GCR3206,Administrative,42,1992,1,resigned,F,2,FALSE
GCR3207,Administrative,33,2009,1,resigned,M,2,FALSE
GCR3208,Administrative,18,1990,0,resigned,F,1,FALSE
GCR3209,Operational,26,1995,0,resigned,F,2,FALSE
GCR3210,Administrative,59,2014,0,resigned,F,1,FALSE
GCR3211,Operational,46,2015,3,NA,F,1,TRUE
GCR3212,Operational,42,2018,0,NA,F,3,TRUE
GCR3213,Operational,55,1998,1,resigned,F,4,FALSE
GCR3214,Administrative,43,2000,18,NA,M,2,TRUE
GCR3215,Operational,36,1987,0,resigned,M,2,FALSE
GCR3216,Administrative,36,2012,6,resigned,M,2,FALSE
GCR3217,Administrative,34,1991,2,resigned,M,2,FALSE
GCR3218,Administrative,55,2012,1,resigned,M,5,FALSE
GCR3219,Operational,29,1996,4,resigned,M,1,FALSE
GCR3220,Operational,24,1980,8,resigned,M,1,FALSE
GCR3221,Administrative,56,2010,0,resigned,M,4,FALSE
GCR3222,Operational,27,1991,27,NA,F,1,TRUE
GCR3223,Operational,45,2000,0,resigned,M,1,FALSE
GCR3224,Operational,33,2005,13,NA,M,1,TRUE
GCR3225,Operational,47,1996,22,NA,M,4,TRUE
GCR3226,Operational,19,2001,17,NA,M,1,TRUE
GCR3227,Administrative,25,1987,0,resigned,M,2,FALSE
GCR3228,Administrative,52,2012,6,NA,F,1,TRUE
GCR3229,Operational,27,1999,3,resigned,M,2,FALSE
GCR3230,Operational,55,2009,9,NA,M,4,TRUE
GCR3231,Administrative,30,1981,0,resigned,F,2,FALSE
GCR3232,Operational,54,1991,5,resigned,M,3,FALSE
GCR3233,Administrative,41,2001,17,NA,M,3,TRUE
GCR3234,Operational,24,2011,7,NA,M,2,TRUE
GCR3235,Operational,31,1999,1,resigned,M,2,FALSE
GCR3236,Operational,25,1990,0,terminated,F,3,FALSE
GCR3237,Operational,35,2017,0,terminated,F,3,FALSE
GCR3238,Administrative,33,2001,0,resigned,M,1,FALSE
GCR3239,Administrative,42,1999,19,NA,F,1,TRUE
GCR3240,Operational,45,2001,8,resigned,M,2,FALSE
GCR3241,Operational,43,1982,20,retired,M,2,FALSE
GCR3242,Operational,58,1994,12,retired,M,1,FALSE
GCR3243,Administrative,41,1989,12,resigned,F,1,FALSE
GCR3244,Administrative,18,2014,4,NA,M,1,TRUE
GCR3245,Operational,40,2017,1,NA,M,4,TRUE
GCR3246,Operational,28,2013,3,resigned,M,2,FALSE
GCR3247,Administrative,39,1996,0,resigned,F,2,FALSE
GCR3248,Administrative,34,2016,2,NA,M,3,TRUE
GCR3249,Operational,35,1998,9,resigned,M,2,FALSE
GCR3250,Operational,43,2008,10,NA,M,1,TRUE
GCR3251,Operational,52,1988,7,resigned,M,3,FALSE
GCR3252,Administrative,21,2000,0,resigned,F,2,FALSE
GCR3253,Administrative,43,1985,0,resigned,F,2,FALSE
GCR3254,Operational,33,1989,29,NA,M,2,TRUE
GCR3255,Operational,24,1988,2,terminated,F,2,FALSE
GCR3256,Administrative,34,1997,0,resigned,M,2,FALSE
GCR3257,Administrative,22,1983,6,resigned,F,1,FALSE
GCR3258,Administrative,35,2000,7,resigned,M,1,FALSE
GCR3259,Administrative,18,2009,2,resigned,F,1,FALSE
GCR3260,Administrative,45,2008,1,resigned,F,5,FALSE
GCR3261,Operational,52,1996,1,resigned,M,4,FALSE
GCR3262,Operational,51,1995,9,retired,F,1,FALSE
GCR3263,Operational,19,2012,6,NA,F,1,TRUE
GCR3264,Administrative,56,2000,0,resigned,F,3,FALSE
GCR3265,Administrative,28,1988,0,terminated,M,1,FALSE
GCR3266,Operational,41,1982,13,resigned,M,1,FALSE
GCR3267,Administrative,50,2002,16,NA,M,3,TRUE
GCR3268,Administrative,55,2010,0,resigned,F,2,FALSE
GCR3269,Administrative,20,2001,6,resigned,F,1,FALSE
GCR3270,Operational,30,1980,12,resigned,M,2,FALSE
GCR3271,Operational,51,2009,9,NA,M,3,TRUE
GCR3272,Operational,19,1991,3,resigned,M,1,FALSE
GCR3273,Administrative,42,1984,0,resigned,M,5,FALSE
GCR3274,Administrative,31,1996,1,resigned,F,2,FALSE
GCR3275,Administrative,21,2002,16,NA,M,1,TRUE
GCR3276,Operational,45,2010,8,NA,M,1,TRUE
GCR3277,Operational,49,2004,1,resigned,F,4,FALSE
GCR3278,Operational,34,1983,20,resigned,M,2,FALSE
GCR3279,Administrative,43,2010,0,resigned,F,2,FALSE
GCR3280,Administrative,36,1994,1,resigned,F,2,FALSE
GCR3281,Operational,52,2015,3,NA,M,2,TRUE
GCR3282,Operational,55,1984,27,retired,M,3,FALSE
GCR3283,Operational,25,2009,9,NA,M,2,TRUE
GCR3284,Administrative,28,2009,5,terminated,F,1,FALSE
GCR3285,Administrative,43,1994,1,resigned,M,5,FALSE
GCR3286,Operational,46,2012,6,NA,M,3,TRUE
GCR3287,Administrative,45,1996,2,resigned,F,3,FALSE
GCR3288,Administrative,53,2015,0,resigned,M,3,FALSE
GCR3289,Administrative,43,1988,2,resigned,F,3,FALSE
GCR3290,Administrative,40,1981,1,resigned,M,2,FALSE
GCR3291,Administrative,45,1986,0,resigned,F,3,FALSE
GCR3292,Administrative,55,1986,0,resigned,M,2,FALSE
GCR3293,Administrative,54,2008,8,retired,F,2,FALSE
GCR3294,Operational,29,1995,1,resigned,M,1,FALSE
GCR3295,Operational,46,2016,2,NA,M,1,TRUE
GCR3296,Operational,52,2010,8,NA,M,2,TRUE
GCR3297,Operational,19,2017,1,NA,M,1,TRUE
GCR3298,Administrative,50,2009,9,terminated,F,2,FALSE
GCR3299,Operational,44,2009,1,resigned,M,2,FALSE
GCR3300,Operational,47,1992,2,resigned,M,4,FALSE
GCR3301,Administrative,44,1995,0,resigned,F,1,FALSE
GCR3302,Administrative,22,1998,20,NA,F,2,TRUE
GCR3303,Operational,28,2002,0,resigned,F,2,FALSE
GCR3304,Operational,47,2015,3,NA,M,3,TRUE
GCR3305,Operational,54,1987,31,NA,M,1,TRUE
GCR3306,Operational,25,1995,23,NA,M,2,TRUE
GCR3307,Administrative,42,2010,8,NA,M,2,TRUE
GCR3308,Operational,42,2016,2,NA,F,4,TRUE
GCR3309,Administrative,24,1999,0,resigned,M,2,FALSE
GCR3310,Administrative,51,1995,9,retired,F,2,FALSE
GCR3311,Operational,23,2006,12,NA,M,3,TRUE
GCR3312,Operational,52,2012,0,resigned,M,1,FALSE
GCR3313,Operational,22,1987,1,resigned,M,1,FALSE
GCR3314,Operational,18,2009,1,resigned,M,1,FALSE
GCR3315,Operational,40,1984,0,terminated,F,1,FALSE
GCR3316,Operational,31,2000,1,resigned,M,1,FALSE
GCR3317,Administrative,52,1999,7,resigned,M,5,FALSE
GCR3318,Operational,30,1980,5,resigned,F,2,FALSE
GCR3319,Administrative,34,2008,4,resigned,F,1,FALSE
GCR3320,Administrative,51,2001,9,retired,M,2,FALSE
GCR3321,Operational,18,1985,16,resigned,M,1,FALSE
GCR3322,Operational,56,1999,0,resigned,F,3,FALSE
GCR3323,Operational,32,1989,29,NA,M,1,TRUE
GCR3324,Operational,40,1989,1,resigned,M,3,FALSE
GCR3325,Operational,33,1999,3,terminated,M,1,FALSE
GCR3326,Operational,37,1988,22,resigned,F,2,FALSE
GCR3327,Administrative,33,1985,19,resigned,M,1,FALSE
GCR3328,Operational,31,2004,5,resigned,M,2,FALSE
GCR3329,Administrative,46,1992,0,resigned,F,2,FALSE
GCR3330,Operational,43,1999,3,resigned,F,1,FALSE
GCR3331,Operational,25,2011,0,resigned,M,2,FALSE
GCR3332,Operational,47,1997,21,NA,F,3,TRUE
GCR3333,Administrative,36,1990,2,resigned,F,2,FALSE
GCR3334,Administrative,24,1990,0,resigned,M,1,FALSE
GCR3335,Administrative,19,2012,6,NA,M,1,TRUE
GCR3336,Operational,30,1987,1,resigned,M,2,FALSE
GCR3337,Operational,55,2009,9,NA,M,2,TRUE
GCR3338,Administrative,42,2016,0,resigned,M,3,FALSE
GCR3339,Administrative,47,1999,1,resigned,F,2,FALSE
GCR3340,Operational,30,2007,11,NA,M,1,TRUE
GCR3341,Operational,31,2006,4,terminated,M,1,FALSE
GCR3342,Administrative,40,2008,4,resigned,F,1,FALSE
GCR3343,Administrative,48,2010,4,resigned,M,2,FALSE
GCR3344,Operational,38,2016,2,NA,F,2,TRUE
GCR3345,Operational,31,2005,0,resigned,F,2,FALSE
GCR3346,Administrative,20,2001,2,resigned,M,1,FALSE
GCR3347,Administrative,42,2000,4,resigned,F,3,FALSE
GCR3348,Administrative,59,1998,8,retired,F,4,FALSE
GCR3349,Administrative,21,1999,19,NA,F,1,TRUE
GCR3350,Administrative,43,2002,9,resigned,M,2,FALSE
GCR3351,Administrative,43,2014,4,NA,M,3,TRUE
GCR3352,Operational,43,2008,1,resigned,M,3,FALSE
GCR3353,Operational,45,1986,0,resigned,F,3,FALSE
GCR3354,Administrative,25,1991,1,terminated,F,2,FALSE
GCR3355,Operational,52,2012,6,NA,M,3,TRUE
GCR3356,Operational,28,1998,0,resigned,M,2,FALSE
GCR3357,Administrative,39,2008,10,NA,M,1,TRUE
GCR3358,Administrative,49,2015,1,resigned,F,4,FALSE
GCR3359,Operational,56,2007,11,NA,F,1,TRUE
GCR3360,Administrative,26,2000,1,terminated,M,2,FALSE
GCR3361,Administrative,36,1986,3,resigned,F,2,FALSE
GCR3362,Administrative,29,1997,0,resigned,F,3,FALSE
GCR3363,Administrative,55,2011,6,retired,M,3,FALSE
GCR3364,Operational,47,1994,5,resigned,M,3,FALSE
GCR3365,Administrative,52,1986,0,resigned,F,2,FALSE
GCR3366,Administrative,29,2017,1,NA,F,1,TRUE
GCR3367,Administrative,18,2018,0,NA,M,1,TRUE
GCR3368,Operational,25,2008,0,resigned,M,1,FALSE
GCR3369,Operational,50,1981,1,resigned,F,1,FALSE
GCR3370,Operational,42,2004,14,NA,F,2,TRUE
GCR3371,Administrative,43,1986,12,resigned,F,1,FALSE
GCR3372,Operational,38,1982,36,NA,M,2,TRUE
GCR3373,Operational,24,1983,1,resigned,M,1,FALSE
GCR3374,Administrative,26,1989,1,resigned,M,2,FALSE
GCR3375,Administrative,45,2010,3,resigned,M,3,FALSE
GCR3376,Operational,47,1995,2,terminated,M,2,FALSE
GCR3377,Operational,36,1985,29,retired,M,1,FALSE
GCR3378,Operational,21,2017,1,NA,M,1,TRUE
GCR3379,Administrative,25,1981,0,resigned,F,1,FALSE
GCR3380,Administrative,36,1982,1,resigned,M,3,FALSE
GCR3381,Operational,49,2013,5,NA,M,4,TRUE
GCR3382,Administrative,21,2006,0,terminated,F,1,FALSE
GCR3383,Operational,37,1992,4,resigned,M,2,FALSE
GCR3384,Administrative,35,1998,0,resigned,M,3,FALSE
GCR3385,Administrative,41,1993,11,resigned,F,1,FALSE
GCR3386,Administrative,56,2015,1,resigned,M,2,FALSE
GCR3387,Operational,33,2003,2,resigned,F,2,FALSE
GCR3388,Administrative,39,2002,1,terminated,F,3,FALSE
GCR3389,Operational,26,2014,1,resigned,M,1,FALSE
GCR3390,Administrative,33,2001,6,resigned,F,2,FALSE
GCR3391,Operational,31,2002,1,resigned,F,2,FALSE
GCR3392,Administrative,43,2005,0,resigned,F,2,FALSE
GCR3393,Administrative,27,1991,3,terminated,F,2,FALSE
GCR3394,Operational,32,1983,0,terminated,M,2,FALSE
GCR3395,Operational,19,1993,10,resigned,F,1,FALSE
GCR3396,Operational,40,2015,3,NA,M,3,TRUE
GCR3397,Operational,39,2003,0,resigned,F,2,FALSE
GCR3398,Administrative,37,2013,5,NA,F,1,TRUE
GCR3399,Operational,43,2006,12,NA,M,3,TRUE
GCR3400,Operational,27,1989,1,resigned,M,2,FALSE
GCR3401,Administrative,33,1987,1,resigned,F,1,FALSE
GCR3402,Operational,31,2017,1,NA,F,1,TRUE
GCR3403,Operational,22,1992,0,resigned,M,1,FALSE
GCR3404,Operational,46,1983,21,retired,M,2,FALSE
GCR3405,Operational,48,2006,12,NA,M,1,TRUE
GCR3406,Administrative,47,2002,1,resigned,M,1,FALSE
GCR3407,Administrative,34,1991,8,resigned,F,2,FALSE
GCR3408,Operational,20,1994,1,resigned,F,2,FALSE
GCR3409,Operational,33,1990,0,resigned,F,2,FALSE
GCR3410,Administrative,18,2011,6,resigned,F,1,FALSE
GCR3411,Administrative,39,1996,2,resigned,M,2,FALSE
GCR3412,Operational,48,1982,36,NA,F,2,TRUE
GCR3413,Administrative,19,1999,2,resigned,M,1,FALSE
GCR3414,Operational,27,1996,13,resigned,M,2,FALSE
GCR3415,Operational,36,1987,0,resigned,M,2,FALSE
GCR3416,Operational,33,1991,1,resigned,M,1,FALSE
GCR3417,Administrative,33,2006,5,resigned,F,2,FALSE
GCR3418,Administrative,42,1982,3,resigned,F,2,FALSE
GCR3419,Operational,46,1996,3,resigned,F,3,FALSE
GCR3420,Operational,18,1994,16,resigned,M,1,FALSE
GCR3421,Operational,44,1994,6,terminated,M,1,FALSE
GCR3422,Operational,51,2008,10,NA,M,2,TRUE
GCR3423,Operational,42,2013,5,NA,M,1,TRUE
GCR3424,Administrative,45,2008,0,resigned,M,3,FALSE
GCR3425,Administrative,46,2013,5,NA,F,2,TRUE
GCR3426,Operational,52,1984,2,resigned,M,1,FALSE
GCR3427,Administrative,22,1981,1,resigned,M,1,FALSE
GCR3428,Operational,26,2010,8,NA,F,2,TRUE
GCR3429,Administrative,33,2017,1,terminated,F,2,FALSE
GCR3430,Operational,32,1990,11,resigned,M,2,FALSE
GCR3431,Administrative,27,1996,0,resigned,M,1,FALSE
GCR3432,Administrative,31,1980,6,resigned,F,2,FALSE
GCR3433,Administrative,32,1993,2,resigned,F,1,FALSE
GCR3434,Operational,20,1994,24,NA,M,1,TRUE
GCR3435,Operational,45,1983,16,retired,M,2,FALSE
GCR3436,Operational,48,2009,9,NA,F,3,TRUE
GCR3437,Administrative,52,1998,1,terminated,F,2,FALSE
GCR3438,Administrative,38,1991,1,terminated,F,2,FALSE
GCR3439,Administrative,45,2012,2,resigned,F,4,FALSE
GCR3440,Administrative,45,1995,2,resigned,F,3,FALSE
GCR3441,Administrative,51,1997,1,resigned,M,4,FALSE
GCR3442,Operational,25,2011,1,resigned,M,1,FALSE
GCR3443,Administrative,39,2014,4,NA,F,1,TRUE
GCR3444,Administrative,52,1989,4,resigned,F,4,FALSE
GCR3445,Administrative,34,2004,4,resigned,M,2,FALSE
GCR3446,Administrative,27,2001,8,resigned,F,2,FALSE
GCR3447,Administrative,54,1988,1,resigned,F,2,FALSE
GCR3448,Operational,26,2011,1,terminated,M,2,FALSE
GCR3449,Administrative,28,2001,4,resigned,M,2,FALSE
GCR3450,Administrative,53,2017,1,NA,F,2,TRUE
GCR3451,Administrative,50,2008,10,NA,M,1,TRUE
GCR3452,Operational,43,2005,9,resigned,M,1,FALSE
GCR3453,Operational,19,1987,11,resigned,F,1,FALSE
GCR3454,Operational,37,2006,4,resigned,M,2,FALSE
GCR3455,Administrative,36,2013,2,terminated,F,2,FALSE
GCR3456,Operational,37,1996,22,NA,M,4,TRUE
GCR3457,Administrative,45,1991,0,resigned,M,4,FALSE
GCR3458,Administrative,18,2003,12,resigned,F,1,FALSE
GCR3459,Administrative,28,2001,9,resigned,F,1,FALSE
GCR3460,Operational,40,2009,2,terminated,M,2,FALSE
GCR3461,Operational,50,2017,1,NA,M,2,TRUE
GCR3462,Operational,50,1999,0,resigned,M,2,FALSE
GCR3463,Operational,28,2012,6,NA,M,3,TRUE
GCR3464,Administrative,43,1999,0,resigned,F,2,FALSE
GCR3465,Administrative,18,1996,2,resigned,F,1,FALSE
GCR3466,Operational,40,1995,5,resigned,M,3,FALSE
GCR3467,Administrative,41,1996,0,resigned,F,1,FALSE
GCR3468,Administrative,18,1991,27,NA,F,1,TRUE
GCR3469,Operational,35,2011,0,resigned,M,2,FALSE
GCR3470,Operational,25,2000,18,NA,F,2,TRUE
GCR3471,Administrative,39,2011,0,resigned,F,4,FALSE
GCR3472,Administrative,22,1999,3,resigned,M,2,FALSE
GCR3473,Operational,43,2004,1,resigned,M,2,FALSE
GCR3474,Operational,22,1993,1,terminated,M,2,FALSE
GCR3475,Operational,37,2014,4,NA,F,2,TRUE
GCR3476,Operational,20,2015,3,NA,M,1,TRUE
GCR3477,Operational,35,2016,2,NA,F,2,TRUE
GCR3478,Administrative,51,1980,0,resigned,F,3,FALSE
GCR3479,Administrative,48,1989,9,resigned,F,2,FALSE
GCR3480,Operational,18,2018,0,NA,M,1,TRUE
GCR3481,Administrative,52,2006,0,resigned,F,1,FALSE
GCR3482,Administrative,31,1998,2,resigned,M,2,FALSE
GCR3483,Administrative,54,1990,5,resigned,M,5,FALSE
GCR3484,Administrative,38,2002,3,resigned,F,2,FALSE
GCR3485,Operational,55,2001,2,resigned,M,4,FALSE
GCR3486,Administrative,25,1989,2,resigned,F,2,FALSE
GCR3487,Administrative,37,1996,1,terminated,F,1,FALSE
GCR3488,Administrative,34,2013,0,resigned,F,2,FALSE
GCR3489,Operational,36,2012,6,NA,M,2,TRUE
GCR3490,Administrative,31,1991,3,resigned,M,4,FALSE
GCR3491,Administrative,52,1990,23,retired,M,4,FALSE
GCR3492,Administrative,29,1998,20,NA,M,1,TRUE
GCR3493,Administrative,41,1983,33,retired,M,1,FALSE
GCR3494,Operational,56,1999,0,terminated,M,2,FALSE
GCR3495,Operational,58,2000,8,retired,M,2,FALSE
GCR3496,Administrative,52,1996,3,resigned,M,1,FALSE
GCR3497,Operational,18,1989,0,resigned,M,1,FALSE
GCR3498,Operational,51,2006,12,NA,F,1,TRUE
GCR3499,Administrative,40,2015,3,NA,M,1,TRUE
GCR3500,Administrative,28,1988,0,resigned,F,2,FALSE
GCR3501,Administrative,41,2008,5,resigned,F,1,FALSE
GCR3502,Operational,34,2002,0,resigned,F,2,FALSE
GCR3503,Administrative,25,1991,1,resigned,F,2,FALSE
GCR3504,Administrative,18,2005,0,resigned,F,1,FALSE
GCR3505,Operational,21,2016,2,NA,M,1,TRUE
GCR3506,Operational,42,2006,3,terminated,M,1,FALSE
GCR3507,Operational,47,1995,1,resigned,M,1,FALSE
GCR3508,Administrative,42,1984,0,resigned,M,3,FALSE
GCR3509,Operational,41,2000,6,resigned,M,2,FALSE
GCR3510,Operational,50,1987,7,resigned,M,2,FALSE
GCR3511,Administrative,22,1988,3,resigned,M,2,FALSE
GCR3512,Operational,38,2016,2,NA,M,3,TRUE
GCR3513,Administrative,44,2008,10,NA,F,1,TRUE
GCR3514,Administrative,26,2010,5,resigned,F,1,FALSE
GCR3515,Administrative,21,2009,1,terminated,M,1,FALSE
GCR3516,Administrative,18,2012,0,terminated,M,1,FALSE
GCR3517,Operational,40,1997,21,NA,M,2,TRUE
GCR3518,Administrative,21,1990,0,resigned,F,1,FALSE
GCR3519,Administrative,30,2015,3,resigned,F,1,FALSE
GCR3520,Administrative,26,2006,0,resigned,F,2,FALSE
GCR3521,Administrative,37,1981,9,terminated,F,2,FALSE
GCR3522,Administrative,51,2018,0,NA,F,2,TRUE
GCR3523,Administrative,52,2009,9,NA,F,3,TRUE
GCR3524,Administrative,50,1994,4,resigned,M,4,FALSE
GCR3525,Administrative,18,1992,4,resigned,F,1,FALSE
GCR3526,Operational,24,2009,0,resigned,M,2,FALSE
GCR3527,Administrative,20,1997,0,resigned,M,1,FALSE
GCR3528,Administrative,38,2006,12,NA,F,2,TRUE
GCR3529,Administrative,29,1997,0,terminated,F,1,FALSE
GCR3530,Operational,55,1996,0,resigned,M,2,FALSE
GCR3531,Administrative,38,2001,0,terminated,F,2,FALSE
GCR3532,Operational,20,1999,1,terminated,F,2,FALSE
GCR3533,Operational,56,1998,18,retired,M,2,FALSE
GCR3534,Administrative,47,2010,4,resigned,M,1,FALSE
GCR3535,Operational,38,1983,25,retired,M,3,FALSE
GCR3536,Administrative,22,1994,6,resigned,M,1,FALSE
GCR3537,Administrative,54,1997,0,resigned,M,1,FALSE
GCR3538,Administrative,23,1982,0,resigned,F,1,FALSE
GCR3539,Administrative,25,1988,3,terminated,F,1,FALSE
GCR3540,Administrative,21,1999,0,resigned,M,1,FALSE
GCR3541,Operational,32,1991,27,resigned,M,3,FALSE
GCR3542,Administrative,25,2011,7,NA,F,1,TRUE
GCR3543,Operational,32,1998,1,resigned,M,2,FALSE
GCR3544,Operational,38,2017,1,NA,M,2,TRUE
GCR3545,Administrative,19,2000,0,resigned,F,1,FALSE
GCR3546,Operational,49,1996,22,NA,M,2,TRUE
GCR3547,Operational,54,2008,10,NA,F,1,TRUE
GCR3548,Administrative,23,1981,4,resigned,F,2,FALSE
GCR3549,Operational,39,2017,1,NA,M,1,TRUE
GCR3550,Administrative,57,1994,1,terminated,M,3,FALSE
GCR3551,Administrative,21,1996,1,resigned,M,1,FALSE
GCR3552,Administrative,50,2003,8,terminated,M,5,FALSE
GCR3553,Administrative,39,1996,2,resigned,M,1,FALSE
GCR3554,Administrative,47,2004,3,resigned,M,3,FALSE
GCR3555,Operational,41,2003,3,resigned,F,2,FALSE
GCR3556,Administrative,31,2014,2,resigned,M,2,FALSE
GCR3557,Operational,53,1999,0,resigned,F,3,FALSE
GCR3558,Administrative,18,2010,0,resigned,F,1,FALSE
GCR3559,Operational,52,1985,8,retired,M,4,FALSE
GCR3560,Operational,43,2008,0,resigned,M,2,FALSE
GCR3561,Operational,28,1990,27,terminated,M,2,FALSE
GCR3562,Operational,40,1990,11,resigned,M,4,FALSE
GCR3563,Operational,25,2008,3,resigned,M,1,FALSE
GCR3564,Administrative,43,2000,11,terminated,M,3,FALSE
GCR3565,Operational,18,2017,1,NA,M,1,TRUE
GCR3566,Operational,20,2000,2,resigned,M,1,FALSE
GCR3567,Operational,31,2003,6,resigned,F,2,FALSE
GCR3568,Operational,19,2014,4,resigned,M,1,FALSE
GCR3569,Administrative,24,2006,12,resigned,F,2,FALSE
GCR3570,Administrative,35,1986,1,resigned,M,1,FALSE
GCR3571,Administrative,30,2007,1,resigned,F,1,FALSE
GCR3572,Operational,20,2015,3,NA,M,2,TRUE
GCR3573,Administrative,38,2006,12,NA,M,1,TRUE
GCR3574,Administrative,43,1992,5,resigned,M,1,FALSE
GCR3575,Operational,27,1985,33,NA,F,1,TRUE
GCR3576,Operational,45,2002,16,NA,M,2,TRUE
GCR3577,Administrative,29,1995,16,resigned,M,1,FALSE
GCR3578,Administrative,47,2011,1,resigned,F,3,FALSE
GCR3579,Operational,45,1995,0,resigned,M,2,FALSE
GCR3580,Administrative,20,1997,6,resigned,F,1,FALSE
GCR3581,Administrative,30,1993,6,terminated,F,3,FALSE
GCR3582,Operational,47,1996,1,resigned,M,1,FALSE
GCR3583,Administrative,20,2015,1,terminated,M,2,FALSE
GCR3584,Operational,35,1994,5,resigned,F,2,FALSE
GCR3585,Administrative,26,1991,0,resigned,F,2,FALSE
GCR3586,Administrative,40,1984,0,terminated,M,4,FALSE
GCR3587,Operational,58,1999,15,retired,M,4,FALSE
GCR3588,Operational,19,1980,19,resigned,M,1,FALSE
GCR3589,Operational,52,1983,1,resigned,F,1,FALSE
GCR3590,Operational,42,2010,8,NA,M,2,TRUE
GCR3591,Operational,33,2017,1,NA,M,2,TRUE
GCR3592,Operational,25,1986,1,resigned,M,1,FALSE
GCR3593,Operational,55,2009,0,resigned,M,3,FALSE
GCR3594,Operational,34,2014,4,NA,M,2,TRUE
GCR3595,Administrative,28,1996,22,NA,F,2,TRUE
GCR3596,Operational,34,1996,22,NA,M,2,TRUE
GCR3597,Administrative,48,2012,4,terminated,F,2,FALSE
GCR3598,Administrative,33,2014,0,terminated,M,1,FALSE
GCR3599,Administrative,33,1989,5,resigned,F,2,FALSE
GCR3600,Administrative,38,2016,2,NA,M,1,TRUE
GCR3601,Administrative,34,1992,2,resigned,F,2,FALSE
GCR3602,Administrative,28,1993,10,resigned,F,1,FALSE
GCR3603,Operational,35,2013,5,NA,M,2,TRUE
GCR3604,Operational,35,1982,3,resigned,M,2,FALSE
GCR3605,Administrative,23,2005,13,NA,F,2,TRUE
GCR3606,Administrative,48,1984,9,resigned,M,1,FALSE
GCR3607,Administrative,26,1998,0,resigned,F,2,FALSE
GCR3608,Administrative,39,2008,6,resigned,M,2,FALSE
GCR3609,Administrative,27,2012,1,resigned,F,2,FALSE
GCR3610,Administrative,29,1986,4,resigned,M,1,FALSE
GCR3611,Administrative,30,1996,1,resigned,M,2,FALSE
GCR3612,Operational,39,2011,7,NA,M,3,TRUE
GCR3613,Operational,45,1988,4,resigned,M,3,FALSE
GCR3614,Administrative,22,2006,9,resigned,F,1,FALSE
GCR3615,Administrative,22,1994,4,resigned,F,1,FALSE
GCR3616,Administrative,38,2008,3,resigned,F,4,FALSE
GCR3617,Operational,28,1981,1,resigned,M,3,FALSE
